date_filed,decision_date,filing_year,filing_month,filing_month_name,disposal_year,case_type,case_type_label,court_number,court_name,disposal_days,disposal_years,speed_tier,speed_tier_order,outcome_bucket,nature_of_disposal_binary,case_status
2016-06-08,2020-11-03,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1609,4.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-08,2018-04-23,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,684,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-08,2018-06-12,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,734,2.0,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-08,2020-11-10,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1601,Principal Bench at Bengaluru,1616,4.4,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2016-06-07,2017-11-20,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,531,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2016-06-29,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,22,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2019-04-03,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1388,Principal Bench at Bengaluru,1030,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-07,2018-04-08,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,670,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2019-12-10,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1482,Principal Bench at Bengaluru,1281,3.5,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2016-06-07,2019-12-10,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1482,Principal Bench at Bengaluru,1281,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-07,2016-11-10,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,156,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2017-09-08,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,458,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2018-03-20,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,651,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2018-03-14,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,645,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2017-01-17,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,224,0.6,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2017-03-22,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,288,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2017-11-16,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,527,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-07,2019-01-07,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,944,2.6,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-07,2016-07-24,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),596,Principal Bench at Bengaluru,47,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2017-04-07,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,304,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-07,2016-06-22,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),669,Principal Bench at Bengaluru,15,0.0,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-06,2017-03-09,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),1158,Principal Bench at Bengaluru,276,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-06,2018-04-26,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,689,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2018-02-21,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,625,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2019-03-07,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1004,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-06,2020-03-02,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,1365,3.7,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2016-06-06,2018-02-08,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1243,Principal Bench at Bengaluru,612,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2020-09-02,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1549,4.2,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2016-06-06,2017-03-20,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,287,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-06,2019-02-26,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1404,Principal Bench at Bengaluru,995,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-06,2017-09-13,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),1063,Principal Bench at Bengaluru,464,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2018-04-10,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,673,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2019-07-12,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1131,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-06,2017-11-16,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),1247,Principal Bench at Bengaluru,528,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-06,2020-10-22,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1597,Principal Bench at Bengaluru,1599,4.4,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2016-06-03,2019-04-03,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1388,Principal Bench at Bengaluru,1034,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-03,2019-06-25,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,1117,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-03,2018-12-17,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,927,2.5,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-03,2019-05-28,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1285,Principal Bench at Bengaluru,1089,3.0,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-03,2017-06-04,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,366,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-03,2020-09-14,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1564,4.3,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-06-03,2016-07-21,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),1083,Principal Bench at Bengaluru,48,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-03,2019-12-13,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1288,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-03,2020-02-07,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1344,3.7,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-06-03,2018-07-13,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,770,2.1,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-03,2018-02-22,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,629,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2020-06-23,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1482,4.1,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-06-02,2017-07-07,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,400,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2016-08-29,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),596,Principal Bench at Bengaluru,88,0.2,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-02,2018-01-31,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1199,Principal Bench at Bengaluru,608,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2017-09-08,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,463,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2018-02-09,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,617,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2018-04-21,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,688,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-02,2019-07-12,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1135,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-02,2018-09-07,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,827,2.3,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-01,2020-12-16,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1659,4.5,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2016-06-01,2019-04-02,2016,6,Jun,2019,MFA,Motor Accident Appeal (MFA),1457,Principal Bench at Bengaluru,1035,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-01,2017-09-08,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,464,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-01,2018-04-09,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,677,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-01,2018-04-21,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,689,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-01,2017-09-08,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,464,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-01,2018-10-02,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,853,2.3,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-01,2018-04-21,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,689,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-06-01,2020-02-18,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1506,Principal Bench at Bengaluru,1357,3.7,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-06-01,2020-03-03,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1371,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-01,2020-03-03,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1371,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-01,2020-03-03,2016,6,Jun,2020,MFA,Motor Accident Appeal (MFA),1522,Principal Bench at Bengaluru,1371,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-06-01,2017-03-10,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,282,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-01,2017-04-07,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,310,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-01,2016-11-11,2016,6,Jun,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,163,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2016-06-01,2018-07-26,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,785,2.1,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-01,2018-09-03,2016,6,Jun,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,824,2.3,Slow (2–3 years),3,Data Not Available,,Disposed
2016-06-01,2017-02-10,2016,6,Jun,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,254,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-31,2017-08-01,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1456,Principal Bench at Bengaluru,427,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-08-01,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1050,Principal Bench at Bengaluru,427,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2018-02-28,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,638,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-12-08,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,556,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2019-03-27,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),1388,Principal Bench at Bengaluru,1030,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2016-05-31,2018-03-05,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,643,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-12-08,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,556,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-06-01,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),769,Principal Bench at Bengaluru,366,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2019-07-12,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1137,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-31,2017-11-21,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,539,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2020-12-20,2016,5,May,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1664,4.6,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-05-31,2019-09-16,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),1050,Principal Bench at Bengaluru,1203,3.3,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-31,2019-07-14,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),1373,Principal Bench at Bengaluru,1139,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-31,2020-10-20,2016,5,May,2020,MFA,Motor Accident Appeal (MFA),1391,Principal Bench at Bengaluru,1603,4.4,Very Slow (3+ years),4,Allowed & Remanded to Lower Court,Contested,Disposed
2016-05-31,2017-10-24,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,511,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2018-03-07,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,645,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2019-06-02,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1097,3.0,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-31,2018-03-05,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),1179,Principal Bench at Bengaluru,643,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-06-21,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,386,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-10-13,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,500,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2018-02-20,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,630,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-04-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,311,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-31,2017-06-29,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1048,Principal Bench at Bengaluru,394,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2019-07-12,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1137,3.1,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-31,2017-07-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-07-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-07-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-12-08,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,556,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-02-22,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,267,0.7,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-31,2016-11-11,2016,5,May,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,164,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-31,2017-07-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2018-01-28,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),1180,Principal Bench at Bengaluru,607,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2017-07-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,402,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2020-09-18,2016,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1571,4.3,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-05-31,2017-11-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,525,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-31,2016-11-07,2016,5,May,2016,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,160,0.4,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-30,2017-06-15,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1198,Principal Bench at Bengaluru,381,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2018-07-13,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,774,2.1,Slow (2–3 years),3,Data Not Available,,Disposed
2016-05-30,2017-10-15,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),653,Principal Bench at Bengaluru,503,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2017-10-30,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,518,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2018-04-21,2016,5,May,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,691,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2017-04-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,312,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-30,2017-04-07,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,312,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-30,2020-02-07,2016,5,May,2020,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1348,3.7,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-05-30,2019-02-10,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,986,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2016-05-30,2017-07-17,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,413,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2016-11-14,2016,5,May,2016,MFA,Motor Accident Appeal (MFA),1175,Principal Bench at Bengaluru,168,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2016-05-30,2019-12-13,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1292,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2016-05-30,2019-12-13,2016,5,May,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1292,3.5,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2016-05-30,2017-08-01,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1050,Principal Bench at Bengaluru,428,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2017-06-08,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),1178,Principal Bench at Bengaluru,374,1.0,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2017-11-21,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,540,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
2016-05-30,2017-12-08,2016,5,May,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,557,1.5,Medium (1–2 years),2,Data Not Available,,Disposed
